uri,day,headline_count,has_hero
abcnews.go.com,2016-07-19,0,1
abcnews.go.com,2016-07-20,0,1
abcnews.go.com,2016-07-21,0,1
abcnews.go.com,2016-07-22,0,1
abcnews.go.com,2016-07-23,0,1
abcnews.go.com,2016-07-24,0,1
abcnews.go.com,2016-07-25,0,1
abcnews.go.com,2016-07-26,0,1
abcnews.go.com,2016-07-27,0,1
abcnews.go.com,2016-07-28,0,1
abcnews.go.com,2016-07-29,0,1
abcnews.go.com,2016-07-30,0,1
abcnews.go.com,2016-07-31,0,1
www.chicagotribune.com,2016-07-01,3,1
www.chicagotribune.com,2016-07-02,6,1
www.chicagotribune.com,2016-07-03,6,1
www.chicagotribune.com,2016-07-04,6,1
www.chicagotribune.com,2016-07-05,6,1
www.chicagotribune.com,2016-07-06,6,1
www.chicagotribune.com,2016-07-07,6,1
www.chicagotribune.com,2016-07-08,6,1
www.chicagotribune.com,2016-07-09,6,1
www.chicagotribune.com,2016-07-10,4,1
www.chicagotribune.com,2016-07-11,6,1
www.chicagotribune.com,2016-07-12,6,1
www.chicagotribune.com,2016-07-13,6,1
www.chicagotribune.com,2016-07-14,6,1
www.chicagotribune.com,2016-07-15,6,1
www.chicagotribune.com,2016-07-16,3,1
www.chicagotribune.com,2016-07-17,6,1
www.chicagotribune.com,2016-07-18,6,1
www.chicagotribune.com,2016-07-19,4,1
www.chicagotribune.com,2016-07-20,3,1
www.chicagotribune.com,2016-07-21,3,1
www.chicagotribune.com,2016-07-22,3,1
www.chicagotribune.com,2016-07-23,6,1
www.chicagotribune.com,2016-07-24,6,1
www.chicagotribune.com,2016-07-25,6,1
www.chicagotribune.com,2016-07-26,3,1
www.chicagotribune.com,2016-07-27,4,1
www.chicagotribune.com,2016-07-28,3,1
www.chicagotribune.com,2016-07-29,8,1
www.chicagotribune.com,2016-07-30,7,1
www.chicagotribune.com,2016-07-31,7,1
www.foxnews.com,2016-07-01,3,1
www.foxnews.com,2016-07-02,3,1
www.foxnews.com,2016-07-03,3,1
www.foxnews.com,2016-07-04,3,1
www.foxnews.com,2016-07-05,3,1
www.foxnews.com,2016-07-06,3,1
www.foxnews.com,2016-07-07,3,1
www.foxnews.com,2016-07-08,3,1
www.foxnews.com,2016-07-09,3,1
www.foxnews.com,2016-07-10,3,1
www.foxnews.com,2016-07-11,3,1
www.foxnews.com,2016-07-12,3,1
www.foxnews.com,2016-07-13,3,1
www.foxnews.com,2016-07-14,3,1
www.foxnews.com,2016-07-15,3,1
www.foxnews.com,2016-07-16,3,1
www.foxnews.com,2016-07-17,3,1
www.foxnews.com,2016-07-18,3,1
www.foxnews.com,2016-07-19,3,1
www.foxnews.com,2016-07-20,3,1
www.foxnews.com,2016-07-21,3,1
www.foxnews.com,2016-07-22,3,1
www.foxnews.com,2016-07-23,3,1
www.foxnews.com,2016-07-24,3,1
www.foxnews.com,2016-07-25,3,1
www.foxnews.com,2016-07-26,3,1
www.foxnews.com,2016-07-27,3,1
www.foxnews.com,2016-07-28,3,1
www.foxnews.com,2016-07-29,3,1
www.foxnews.com,2016-07-30,3,1
www.foxnews.com,2016-07-31,3,1
www.latimes.com,2016-07-01,5,1
www.latimes.com,2016-07-02,5,1
www.latimes.com,2016-07-03,5,1
www.latimes.com,2016-07-04,5,1
www.latimes.com,2016-07-05,5,1
www.latimes.com,2016-07-06,5,1
www.latimes.com,2016-07-07,5,1
www.latimes.com,2016-07-08,5,1
www.latimes.com,2016-07-09,3,1
www.latimes.com,2016-07-10,5,1
www.latimes.com,2016-07-11,5,1
www.latimes.com,2016-07-12,5,1
www.latimes.com,2016-07-13,5,1
www.latimes.com,2016-07-14,5,1
www.latimes.com,2016-07-15,5,1
www.latimes.com,2016-07-16,5,1
www.latimes.com,2016-07-17,3,0
www.latimes.com,2016-07-18,5,1
www.latimes.com,2016-07-19,3,1
www.latimes.com,2016-07-20,3,1
www.latimes.com,2016-07-21,3,0
www.latimes.com,2016-07-22,3,0
www.latimes.com,2016-07-23,5,1
www.latimes.com,2016-07-24,5,1
www.latimes.com,2016-07-25,5,1
www.latimes.com,2016-07-26,3,1
www.latimes.com,2016-07-27,3,1
www.latimes.com,2016-07-28,3,1
www.latimes.com,2016-07-29,3,0
www.latimes.com,2016-07-30,5,1
www.latimes.com,2016-07-31,5,1
www.cbsnews.com,2016-07-01,10,1
www.cbsnews.com,2016-07-02,10,1
www.cbsnews.com,2016-07-03,10,1
www.cbsnews.com,2016-07-04,10,1
www.cbsnews.com,2016-07-05,10,1
www.cbsnews.com,2016-07-06,10,1
www.cbsnews.com,2016-07-07,10,1
www.cbsnews.com,2016-07-08,10,1
www.cbsnews.com,2016-07-09,10,0
www.cbsnews.com,2016-07-10,10,0
www.cbsnews.com,2016-07-11,10,1
www.cbsnews.com,2016-07-12,10,1
www.cbsnews.com,2016-07-13,10,1
www.cbsnews.com,2016-07-14,10,1
www.cbsnews.com,2016-07-15,10,0
www.cbsnews.com,2016-07-16,10,0
www.cbsnews.com,2016-07-17,10,1
www.cbsnews.com,2016-07-18,10,0
www.cbsnews.com,2016-07-19,10,0
www.cbsnews.com,2016-07-20,10,0
www.cbsnews.com,2016-07-21,10,0
www.cbsnews.com,2016-07-22,10,0
www.cbsnews.com,2016-07-23,10,0
www.cbsnews.com,2016-07-24,10,1
www.cbsnews.com,2016-07-25,10,1
www.cbsnews.com,2016-07-26,10,0
www.cbsnews.com,2016-07-27,10,0
www.cbsnews.com,2016-07-28,10,0
www.cbsnews.com,2016-07-29,10,0
www.cbsnews.com,2016-07-30,10,1
www.cbsnews.com,2016-07-31,10,1
www.nbcnews.com,2016-07-01,0,0
www.nbcnews.com,2016-07-02,0,0
www.nbcnews.com,2016-07-03,0,0
www.nbcnews.com,2016-07-04,0,0
www.nbcnews.com,2016-07-05,0,0
www.nbcnews.com,2016-07-06,0,0
www.nbcnews.com,2016-07-07,0,0
www.nbcnews.com,2016-07-08,0,0
www.nbcnews.com,2016-07-09,0,0
www.nbcnews.com,2016-07-10,0,0
www.nbcnews.com,2016-07-11,0,0
www.nbcnews.com,2016-07-12,0,0
www.nbcnews.com,2016-07-13,0,0
www.nbcnews.com,2016-07-14,0,0
www.nbcnews.com,2016-07-15,0,0
www.nbcnews.com,2016-07-16,0,0
www.nbcnews.com,2016-07-17,0,0
www.nbcnews.com,2016-07-18,0,0
www.nbcnews.com,2016-07-19,0,0
www.nbcnews.com,2016-07-20,0,0
www.nbcnews.com,2016-07-21,0,0
www.nbcnews.com,2016-07-22,0,0
www.nbcnews.com,2016-07-23,0,0
www.nbcnews.com,2016-07-24,0,0
www.nbcnews.com,2016-07-25,0,0
www.nbcnews.com,2016-07-26,0,0
www.nbcnews.com,2016-07-27,0,0
www.nbcnews.com,2016-07-28,0,0
www.nbcnews.com,2016-07-29,0,0
www.nbcnews.com,2016-07-30,0,0
www.nbcnews.com,2016-07-31,0,0
www.npr.org,2016-07-01,5,1
www.npr.org,2016-07-02,5,1
www.npr.org,2016-07-03,5,1
www.npr.org,2016-07-04,5,1
www.npr.org,2016-07-05,4,1
www.npr.org,2016-07-06,5,1
www.npr.org,2016-07-07,5,1
www.npr.org,2016-07-08,5,1
www.npr.org,2016-07-09,5,1
www.npr.org,2016-07-10,5,1
www.npr.org,2016-07-11,5,1
www.npr.org,2016-07-12,5,1
www.npr.org,2016-07-13,5,1
www.npr.org,2016-07-14,5,1
www.npr.org,2016-07-15,5,1
www.npr.org,2016-07-16,5,1
www.npr.org,2016-07-17,5,1
www.npr.org,2016-07-18,5,1
www.npr.org,2016-07-19,5,1
www.npr.org,2016-07-20,5,1
www.npr.org,2016-07-21,4,1
www.npr.org,2016-07-22,5,1
www.npr.org,2016-07-23,5,1
www.npr.org,2016-07-24,5,1
www.npr.org,2016-07-25,5,1
www.npr.org,2016-07-26,5,1
www.npr.org,2016-07-27,5,1
www.npr.org,2016-07-28,5,1
www.npr.org,2016-07-29,5,1
www.npr.org,2016-07-30,5,1
www.npr.org,2016-07-31,5,1
www.nytimes.com,2016-07-01,9,1
www.nytimes.com,2016-07-02,9,1
www.nytimes.com,2016-07-03,7,1
www.nytimes.com,2016-07-04,2,1
www.nytimes.com,2016-07-05,9,1
www.nytimes.com,2016-07-06,3,1
www.nytimes.com,2016-07-07,9,1
www.nytimes.com,2016-07-08,9,1
www.nytimes.com,2016-07-09,6,1
www.nytimes.com,2016-07-10,7,1
www.nytimes.com,2016-07-11,6,0
www.nytimes.com,2016-07-12,9,1
www.nytimes.com,2016-07-13,2,0
www.nytimes.com,2016-07-14,8,1
www.nytimes.com,2016-07-15,7,1
www.nytimes.com,2016-07-16,6,1
www.nytimes.com,2016-07-17,3,1
www.nytimes.com,2016-07-18,3,1
www.nytimes.com,2016-07-19,4,1
www.nytimes.com,2016-07-20,4,1
www.nytimes.com,2016-07-21,5,1
www.nytimes.com,2016-07-22,5,0
www.nytimes.com,2016-07-23,4,0
www.nytimes.com,2016-07-24,4,1
www.nytimes.com,2016-07-25,9,1
www.nytimes.com,2016-07-26,4,0
www.nytimes.com,2016-07-27,7,1
www.nytimes.com,2016-07-28,5,1
www.nytimes.com,2016-07-29,8,0
www.nytimes.com,2016-07-30,7,0
www.nytimes.com,2016-07-31,10,1
www.usatoday.com,2016-07-01,10,1
www.usatoday.com,2016-07-02,10,1
www.usatoday.com,2016-07-03,10,1
www.usatoday.com,2016-07-04,10,1
www.usatoday.com,2016-07-05,10,1
www.usatoday.com,2016-07-06,10,1
www.usatoday.com,2016-07-07,10,1
www.usatoday.com,2016-07-08,10,1
www.usatoday.com,2016-07-09,10,1
www.usatoday.com,2016-07-10,10,1
www.usatoday.com,2016-07-11,10,1
www.usatoday.com,2016-07-12,10,1
www.usatoday.com,2016-07-13,10,1
www.usatoday.com,2016-07-14,10,1
www.usatoday.com,2016-07-15,10,1
www.usatoday.com,2016-07-16,10,1
www.usatoday.com,2016-07-17,10,1
www.usatoday.com,2016-07-18,10,1
www.usatoday.com,2016-07-19,10,1
www.usatoday.com,2016-07-20,10,1
www.usatoday.com,2016-07-21,10,1
www.usatoday.com,2016-07-22,10,1
www.usatoday.com,2016-07-23,10,1
www.usatoday.com,2016-07-24,10,1
www.usatoday.com,2016-07-25,10,1
www.usatoday.com,2016-07-26,10,1
www.usatoday.com,2016-07-27,10,1
www.usatoday.com,2016-07-28,10,1
www.usatoday.com,2016-07-29,10,1
www.usatoday.com,2016-07-30,10,1
www.usatoday.com,2016-07-31,10,1
www.washingtonpost.com,2016-07-01,6,0
www.washingtonpost.com,2016-07-02,4,0
www.washingtonpost.com,2016-07-03,5,0
www.washingtonpost.com,2016-07-04,5,0
www.washingtonpost.com,2016-07-05,5,0
www.washingtonpost.com,2016-07-06,5,1
www.washingtonpost.com,2016-07-07,3,0
www.washingtonpost.com,2016-07-08,5,0
www.washingtonpost.com,2016-07-09,9,1
www.washingtonpost.com,2016-07-10,5,1
www.washingtonpost.com,2016-07-11,2,0
www.washingtonpost.com,2016-07-12,6,0
www.washingtonpost.com,2016-07-13,5,0
www.washingtonpost.com,2016-07-14,5,0
www.washingtonpost.com,2016-07-15,0,1
www.washingtonpost.com,2016-07-16,0,1
www.washingtonpost.com,2016-07-17,3,0
www.washingtonpost.com,2016-07-18,1,0
www.washingtonpost.com,2016-07-19,5,0
www.washingtonpost.com,2016-07-20,7,0
www.washingtonpost.com,2016-07-21,9,0
www.washingtonpost.com,2016-07-22,5,0
www.washingtonpost.com,2016-07-23,1,1
www.washingtonpost.com,2016-07-24,9,0
www.washingtonpost.com,2016-07-25,7,0
www.washingtonpost.com,2016-07-26,6,0
www.washingtonpost.com,2016-07-27,5,1
www.washingtonpost.com,2016-07-28,4,0
www.washingtonpost.com,2016-07-29,7,0
www.washingtonpost.com,2016-07-30,7,0
www.washingtonpost.com,2016-07-31,5,0
www.wsj.com,2016-07-01,10,1
www.wsj.com,2016-07-02,10,1
www.wsj.com,2016-07-03,10,1
www.wsj.com,2016-07-04,10,1
www.wsj.com,2016-07-05,10,1
www.wsj.com,2016-07-06,10,1
www.wsj.com,2016-07-07,10,1
www.wsj.com,2016-07-08,10,1
www.wsj.com,2016-07-09,10,1
www.wsj.com,2016-07-10,10,1
www.wsj.com,2016-07-11,10,1
www.wsj.com,2016-07-12,10,1
www.wsj.com,2016-07-13,10,1
www.wsj.com,2016-07-14,10,1
www.wsj.com,2016-07-15,10,0
www.wsj.com,2016-07-16,10,1
www.wsj.com,2016-07-17,10,1
www.wsj.com,2016-07-18,10,1
www.wsj.com,2016-07-19,5,0
www.wsj.com,2016-07-20,5,0
www.wsj.com,2016-07-21,5,0
www.wsj.com,2016-07-22,5,0
www.wsj.com,2016-07-23,10,1
www.wsj.com,2016-07-24,10,1
www.wsj.com,2016-07-25,10,1
www.wsj.com,2016-07-26,10,1
www.wsj.com,2016-07-27,5,0
www.wsj.com,2016-07-28,10,1
www.wsj.com,2016-07-29,10,1
www.wsj.com,2016-07-30,10,1
www.wsj.com,2016-07-31,10,1
abcnews.go.com,2016-11-01,10,1
abcnews.go.com,2016-11-02,10,1
abcnews.go.com,2016-11-03,10,1
abcnews.go.com,2016-11-04,10,1
abcnews.go.com,2016-11-05,10,1
abcnews.go.com,2016-11-06,10,1
abcnews.go.com,2016-11-07,10,1
abcnews.go.com,2016-11-08,10,1
abcnews.go.com,2016-11-09,6,0
abcnews.go.com,2016-11-10,10,1
abcnews.go.com,2016-11-11,10,1
abcnews.go.com,2016-11-12,10,1
abcnews.go.com,2016-11-13,10,1
abcnews.go.com,2016-11-14,10,1
abcnews.go.com,2016-11-15,10,1
abcnews.go.com,2016-11-16,10,1
abcnews.go.com,2016-11-17,10,1
abcnews.go.com,2016-11-18,10,1
abcnews.go.com,2016-11-19,10,1
abcnews.go.com,2016-11-20,10,1
abcnews.go.com,2016-11-21,10,1
abcnews.go.com,2016-11-22,10,1
abcnews.go.com,2016-11-23,10,1
abcnews.go.com,2016-11-24,10,1
abcnews.go.com,2016-11-25,10,1
abcnews.go.com,2016-11-26,10,1
abcnews.go.com,2016-11-27,10,1
abcnews.go.com,2016-11-28,10,1
abcnews.go.com,2016-11-29,10,1
abcnews.go.com,2016-11-30,10,1
www.chicagotribune.com,2016-11-01,3,1
www.chicagotribune.com,2016-11-02,4,1
www.chicagotribune.com,2016-11-03,4,1
www.chicagotribune.com,2016-11-04,7,1
www.chicagotribune.com,2016-11-05,7,1
www.chicagotribune.com,2016-11-06,4,1
www.chicagotribune.com,2016-11-07,4,1
www.chicagotribune.com,2016-11-08,3,1
www.chicagotribune.com,2016-11-09,4,1
www.chicagotribune.com,2016-11-10,4,1
www.chicagotribune.com,2016-11-11,3,1
www.chicagotribune.com,2016-11-12,3,1
www.chicagotribune.com,2016-11-13,3,1
www.chicagotribune.com,2016-11-14,4,1
www.chicagotribune.com,2016-11-15,7,1
www.chicagotribune.com,2016-11-16,6,1
www.chicagotribune.com,2016-11-17,7,1
www.chicagotribune.com,2016-11-18,7,1
www.chicagotribune.com,2016-11-19,3,1
www.chicagotribune.com,2016-11-20,7,1
www.chicagotribune.com,2016-11-21,4,1
www.chicagotribune.com,2016-11-22,7,1
www.chicagotribune.com,2016-11-23,6,1
www.chicagotribune.com,2016-11-24,7,1
www.chicagotribune.com,2016-11-25,8,1
www.chicagotribune.com,2016-11-26,7,1
www.chicagotribune.com,2016-11-27,7,1
www.chicagotribune.com,2016-11-28,4,1
www.chicagotribune.com,2016-11-29,6,1
www.chicagotribune.com,2016-11-30,7,1
www.foxnews.com,2016-11-01,3,1
www.foxnews.com,2016-11-02,3,1
www.foxnews.com,2016-11-03,3,1
www.foxnews.com,2016-11-04,3,1
www.foxnews.com,2016-11-05,3,1
www.foxnews.com,2016-11-06,3,1
www.foxnews.com,2016-11-07,3,1
www.foxnews.com,2016-11-08,3,1
www.foxnews.com,2016-11-09,1,1
www.foxnews.com,2016-11-10,3,1
www.foxnews.com,2016-11-11,3,1
www.foxnews.com,2016-11-12,3,1
www.foxnews.com,2016-11-13,3,1
www.foxnews.com,2016-11-14,3,1
www.foxnews.com,2016-11-15,3,1
www.foxnews.com,2016-11-16,3,1
www.foxnews.com,2016-11-17,3,1
www.foxnews.com,2016-11-18,3,1
www.foxnews.com,2016-11-19,3,1
www.foxnews.com,2016-11-20,3,1
www.foxnews.com,2016-11-21,3,1
www.foxnews.com,2016-11-22,3,1
www.foxnews.com,2016-11-23,3,1
www.foxnews.com,2016-11-24,3,1
www.foxnews.com,2016-11-25,3,1
www.foxnews.com,2016-11-26,3,1
www.foxnews.com,2016-11-27,3,1
www.foxnews.com,2016-11-28,3,1
www.foxnews.com,2016-11-29,3,1
www.foxnews.com,2016-11-30,3,1
www.latimes.com,2016-11-01,5,1
www.latimes.com,2016-11-02,5,1
www.latimes.com,2016-11-03,5,1
www.latimes.com,2016-11-04,5,1
www.latimes.com,2016-11-05,5,1
www.latimes.com,2016-11-06,2,1
www.latimes.com,2016-11-07,3,1
www.latimes.com,2016-11-08,4,1
www.latimes.com,2016-11-09,4,0
www.latimes.com,2016-11-10,2,0
www.latimes.com,2016-11-11,5,0
www.latimes.com,2016-11-12,2,0
www.latimes.com,2016-11-13,5,1
www.latimes.com,2016-11-14,5,1
www.latimes.com,2016-11-15,5,1
www.latimes.com,2016-11-16,5,1
www.latimes.com,2016-11-17,5,1
www.latimes.com,2016-11-18,5,1
www.latimes.com,2016-11-19,5,1
www.latimes.com,2016-11-20,5,1
www.latimes.com,2016-11-21,5,1
www.latimes.com,2016-11-22,5,1
www.latimes.com,2016-11-23,5,1
www.latimes.com,2016-11-24,5,1
www.latimes.com,2016-11-25,2,1
www.latimes.com,2016-11-26,5,1
www.latimes.com,2016-11-27,5,1
www.latimes.com,2016-11-28,5,1
www.latimes.com,2016-11-29,5,1
www.latimes.com,2016-11-30,5,1
www.cbsnews.com,2016-11-01,10,1
www.cbsnews.com,2016-11-02,10,1
www.cbsnews.com,2016-11-03,10,1
www.cbsnews.com,2016-11-04,10,1
www.cbsnews.com,2016-11-05,10,1
www.cbsnews.com,2016-11-06,10,1
www.cbsnews.com,2016-11-07,10,1
www.cbsnews.com,2016-11-08,10,0
www.cbsnews.com,2016-11-09,10,0
www.cbsnews.com,2016-11-10,10,0
www.cbsnews.com,2016-11-11,10,1
www.cbsnews.com,2016-11-12,10,1
www.cbsnews.com,2016-11-13,10,1
www.cbsnews.com,2016-11-14,10,1
www.cbsnews.com,2016-11-15,10,1
www.cbsnews.com,2016-11-16,10,1
www.cbsnews.com,2016-11-17,10,1
www.cbsnews.com,2016-11-18,10,1
www.cbsnews.com,2016-11-19,10,1
www.cbsnews.com,2016-11-20,10,1
www.cbsnews.com,2016-11-21,10,1
www.cbsnews.com,2016-11-22,10,1
www.cbsnews.com,2016-11-23,10,1
www.cbsnews.com,2016-11-24,10,1
www.cbsnews.com,2016-11-25,10,1
www.cbsnews.com,2016-11-26,10,1
www.cbsnews.com,2016-11-27,10,1
www.cbsnews.com,2016-11-28,10,1
www.cbsnews.com,2016-11-29,10,1
www.cbsnews.com,2016-11-30,10,1
www.nbcnews.com,2016-11-01,10,1
www.nbcnews.com,2016-11-02,10,1
www.nbcnews.com,2016-11-03,10,1
www.nbcnews.com,2016-11-04,10,1
www.nbcnews.com,2016-11-05,10,1
www.nbcnews.com,2016-11-06,10,1
www.nbcnews.com,2016-11-07,10,1
www.nbcnews.com,2016-11-08,10,1
www.nbcnews.com,2016-11-09,10,0
www.nbcnews.com,2016-11-10,10,1
www.nbcnews.com,2016-11-11,10,1
www.nbcnews.com,2016-11-12,10,1
www.nbcnews.com,2016-11-13,10,1
www.nbcnews.com,2016-11-14,10,1
www.nbcnews.com,2016-11-15,10,1
www.nbcnews.com,2016-11-16,10,1
www.nbcnews.com,2016-11-17,10,1
www.nbcnews.com,2016-11-18,10,1
www.nbcnews.com,2016-11-19,10,1
www.nbcnews.com,2016-11-20,10,1
www.nbcnews.com,2016-11-21,10,1
www.nbcnews.com,2016-11-22,10,1
www.nbcnews.com,2016-11-23,10,1
www.nbcnews.com,2016-11-24,10,1
www.nbcnews.com,2016-11-25,10,1
www.nbcnews.com,2016-11-26,10,1
www.nbcnews.com,2016-11-27,10,1
www.nbcnews.com,2016-11-28,10,1
www.nbcnews.com,2016-11-29,10,1
www.nbcnews.com,2016-11-30,10,1
www.npr.org,2016-11-01,5,1
www.npr.org,2016-11-02,5,1
www.npr.org,2016-11-03,5,1
www.npr.org,2016-11-04,5,1
www.npr.org,2016-11-05,5,1
www.npr.org,2016-11-06,5,1
www.npr.org,2016-11-07,5,1
www.npr.org,2016-11-08,5,1
www.npr.org,2016-11-09,5,1
www.npr.org,2016-11-10,5,1
www.npr.org,2016-11-11,5,1
www.npr.org,2016-11-12,4,1
www.npr.org,2016-11-13,5,1
www.npr.org,2016-11-14,5,1
www.npr.org,2016-11-15,5,1
www.npr.org,2016-11-16,5,1
www.npr.org,2016-11-17,5,1
www.npr.org,2016-11-18,5,1
www.npr.org,2016-11-19,4,1
www.npr.org,2016-11-20,5,1
www.npr.org,2016-11-21,5,1
www.npr.org,2016-11-22,5,1
www.npr.org,2016-11-23,5,1
www.npr.org,2016-11-24,4,1
www.npr.org,2016-11-25,5,1
www.npr.org,2016-11-26,5,1
www.npr.org,2016-11-27,5,1
www.npr.org,2016-11-28,4,1
www.npr.org,2016-11-29,5,1
www.npr.org,2016-11-30,5,1
www.nytimes.com,2016-11-01,4,1
www.nytimes.com,2016-11-02,10,1
www.nytimes.com,2016-11-03,9,1
www.nytimes.com,2016-11-04,4,1
www.nytimes.com,2016-11-05,5,0
www.nytimes.com,2016-11-06,7,0
www.nytimes.com,2016-11-07,8,1
www.nytimes.com,2016-11-08,8,1
www.nytimes.com,2016-11-09,6,1
www.nytimes.com,2016-11-10,9,1
www.nytimes.com,2016-11-11,8,1
www.nytimes.com,2016-11-12,9,1
www.nytimes.com,2016-11-13,8,1
www.nytimes.com,2016-11-14,6,1
www.nytimes.com,2016-11-15,7,1
www.nytimes.com,2016-11-16,8,1
www.nytimes.com,2016-11-17,6,1
www.nytimes.com,2016-11-18,6,0
www.nytimes.com,2016-11-19,7,1
www.nytimes.com,2016-11-20,3,0
www.nytimes.com,2016-11-21,7,1
www.nytimes.com,2016-11-22,9,0
www.nytimes.com,2016-11-23,6,1
www.nytimes.com,2016-11-24,5,0
www.nytimes.com,2016-11-25,5,0
www.nytimes.com,2016-11-26,4,0
www.nytimes.com,2016-11-27,4,1
www.nytimes.com,2016-11-28,3,1
www.nytimes.com,2016-11-29,5,1
www.nytimes.com,2016-11-30,6,0
www.usatoday.com,2016-11-01,10,1
www.usatoday.com,2016-11-02,10,1
www.usatoday.com,2016-11-03,10,1
www.usatoday.com,2016-11-04,10,1
www.usatoday.com,2016-11-05,10,1
www.usatoday.com,2016-11-06,10,1
www.usatoday.com,2016-11-07,10,1
www.usatoday.com,2016-11-08,10,1
www.usatoday.com,2016-11-09,10,1
www.usatoday.com,2016-11-10,10,1
www.usatoday.com,2016-11-11,10,1
www.usatoday.com,2016-11-12,10,1
www.usatoday.com,2016-11-13,10,1
www.usatoday.com,2016-11-14,10,1
www.usatoday.com,2016-11-15,10,1
www.usatoday.com,2016-11-16,10,1
www.usatoday.com,2016-11-17,10,1
www.usatoday.com,2016-11-18,10,1
www.usatoday.com,2016-11-19,10,1
www.usatoday.com,2016-11-20,10,1
www.usatoday.com,2016-11-21,10,1
www.usatoday.com,2016-11-22,10,1
www.usatoday.com,2016-11-23,10,1
www.usatoday.com,2016-11-24,10,1
www.usatoday.com,2016-11-25,10,1
www.usatoday.com,2016-11-26,10,1
www.usatoday.com,2016-11-27,10,1
www.usatoday.com,2016-11-28,10,1
www.usatoday.com,2016-11-29,10,1
www.usatoday.com,2016-11-30,10,1
www.washingtonpost.com,2016-11-01,5,0
www.washingtonpost.com,2016-11-02,6,0
www.washingtonpost.com,2016-11-03,5,0
www.washingtonpost.com,2016-11-04,6,0
www.washingtonpost.com,2016-11-05,6,0
www.washingtonpost.com,2016-11-06,6,0
www.washingtonpost.com,2016-11-07,5,1
www.washingtonpost.com,2016-11-08,7,0
www.washingtonpost.com,2016-11-09,6,1
www.washingtonpost.com,2016-11-10,5,1
www.washingtonpost.com,2016-11-11,5,1
www.washingtonpost.com,2016-11-12,5,1
www.washingtonpost.com,2016-11-13,8,1
www.washingtonpost.com,2016-11-14,8,1
www.washingtonpost.com,2016-11-15,9,1
www.washingtonpost.com,2016-11-16,10,1
www.washingtonpost.com,2016-11-17,8,1
www.washingtonpost.com,2016-11-18,10,0
www.washingtonpost.com,2016-11-19,10,1
www.washingtonpost.com,2016-11-20,8,0
www.washingtonpost.com,2016-11-21,6,0
www.washingtonpost.com,2016-11-22,9,0
www.washingtonpost.com,2016-11-23,8,0
www.washingtonpost.com,2016-11-24,5,0
www.washingtonpost.com,2016-11-25,5,0
www.washingtonpost.com,2016-11-26,5,0
www.washingtonpost.com,2016-11-27,5,0
www.washingtonpost.com,2016-11-28,6,0
www.washingtonpost.com,2016-11-29,6,0
www.washingtonpost.com,2016-11-30,5,0
www.wsj.com,2016-11-01,10,1
www.wsj.com,2016-11-02,10,1
www.wsj.com,2016-11-03,10,1
www.wsj.com,2016-11-04,10,1
www.wsj.com,2016-11-05,10,1
www.wsj.com,2016-11-06,10,1
www.wsj.com,2016-11-07,10,1
www.wsj.com,2016-11-08,10,1
www.wsj.com,2016-11-09,10,1
www.wsj.com,2016-11-10,10,1
www.wsj.com,2016-11-11,10,1
www.wsj.com,2016-11-12,10,1
www.wsj.com,2016-11-13,10,0
www.wsj.com,2016-11-14,10,0
www.wsj.com,2016-11-15,10,1
www.wsj.com,2016-11-16,10,1
www.wsj.com,2016-11-17,10,1
www.wsj.com,2016-11-18,10,1
www.wsj.com,2016-11-19,10,1
www.wsj.com,2016-11-20,10,1
www.wsj.com,2016-11-21,10,1
www.wsj.com,2016-11-22,10,1
www.wsj.com,2016-11-23,10,1
www.wsj.com,2016-11-24,10,1
www.wsj.com,2016-11-25,10,1
www.wsj.com,2016-11-26,10,1
www.wsj.com,2016-11-27,10,1
www.wsj.com,2016-11-28,10,1
www.wsj.com,2016-11-29,10,1
www.wsj.com,2016-11-30,10,1
abcnews.go.com,2017-01-01,10,1
abcnews.go.com,2017-01-02,10,1
abcnews.go.com,2017-01-03,10,1
abcnews.go.com,2017-01-04,10,1
abcnews.go.com,2017-01-05,9,1
abcnews.go.com,2017-01-06,10,1
abcnews.go.com,2017-01-07,10,1
abcnews.go.com,2017-01-08,10,1
abcnews.go.com,2017-01-09,10,1
abcnews.go.com,2017-01-10,10,1
abcnews.go.com,2017-01-11,10,1
abcnews.go.com,2017-01-12,10,1
abcnews.go.com,2017-01-13,10,1
abcnews.go.com,2017-01-14,10,1
abcnews.go.com,2017-01-15,10,1
abcnews.go.com,2017-01-16,10,1
abcnews.go.com,2017-01-17,10,1
abcnews.go.com,2017-01-18,10,1
abcnews.go.com,2017-01-19,10,1
abcnews.go.com,2017-01-20,10,1
abcnews.go.com,2017-01-21,10,1
abcnews.go.com,2017-01-22,10,1
abcnews.go.com,2017-01-23,10,1
abcnews.go.com,2017-01-24,10,1
abcnews.go.com,2017-01-25,10,1
abcnews.go.com,2017-01-26,10,1
abcnews.go.com,2017-01-27,10,1
abcnews.go.com,2017-01-28,10,1
abcnews.go.com,2017-01-29,10,1
abcnews.go.com,2017-01-30,10,1
abcnews.go.com,2017-01-31,10,1
www.chicagotribune.com,2017-01-01,7,1
www.chicagotribune.com,2017-01-02,4,1
www.chicagotribune.com,2017-01-03,3,1
www.chicagotribune.com,2017-01-04,7,1
www.chicagotribune.com,2017-01-05,8,1
www.chicagotribune.com,2017-01-06,4,1
www.chicagotribune.com,2017-01-07,3,1
www.chicagotribune.com,2017-01-08,7,1
