uri,datetime,status_code
www.nytimes.com,2016-10-01T00:00:04,200
www.nytimes.com,2016-10-01T00:10:59,301
www.nytimes.com,2016-10-01T00:24:23,200
www.nytimes.com,2016-10-01T01:25:24,301
www.nytimes.com,2016-10-01T02:02:18,200
www.nytimes.com,2016-10-01T02:44:19,200
www.nytimes.com,2016-10-01T03:29:29,301
www.nytimes.com,2016-10-01T03:29:30,200
www.nytimes.com,2016-10-01T03:40:43,200
www.nytimes.com,2016-10-01T03:44:32,200
www.nytimes.com,2016-10-01T04:28:58,301
www.nytimes.com,2016-10-01T04:29:14,200
www.nytimes.com,2016-10-01T04:37:12,301
www.nytimes.com,2016-10-01T04:40:20,301
www.nytimes.com,2016-10-01T04:45:35,200
www.nytimes.com,2016-10-01T05:16:49,301
www.nytimes.com,2016-10-01T05:16:50,200
www.nytimes.com,2016-10-01T05:29:08,200
www.nytimes.com,2016-10-01T06:03:07,200
www.nytimes.com,2016-10-01T07:00:43,301
www.nytimes.com,2016-10-01T07:32:02,200
www.nytimes.com,2016-10-01T08:05:20,200
www.nytimes.com,2016-10-01T08:29:37,301
www.nytimes.com,2016-10-01T08:37:42,200
www.nytimes.com,2016-10-01T08:37:45,301
www.nytimes.com,2016-10-01T08:55:18,200
www.nytimes.com,2016-10-01T09:09:08,200
www.nytimes.com,2016-10-01T09:19:56,301
www.nytimes.com,2016-10-01T09:37:22,200
www.nytimes.com,2016-10-01T10:50:49,301
www.nytimes.com,2016-10-01T10:50:51,200
www.nytimes.com,2016-10-01T10:59:57,301
www.nytimes.com,2016-10-01T10:59:59,200
www.nytimes.com,2016-10-01T11:33:40,200
www.nytimes.com,2016-10-01T12:41:24,200
www.nytimes.com,2016-10-01T13:07:32,200
www.nytimes.com,2016-10-01T13:50:36,200
www.nytimes.com,2016-10-01T14:08:08,301
www.nytimes.com,2016-10-01T14:08:09,200
www.nytimes.com,2016-10-01T15:01:02,200
www.nytimes.com,2016-10-01T15:39:24,301
www.nytimes.com,2016-10-01T15:39:27,200
www.nytimes.com,2016-10-01T16:05:35,200
www.nytimes.com,2016-10-01T16:15:23,200
www.nytimes.com,2016-10-01T16:37:54,301
www.nytimes.com,2016-10-01T16:46:11,301
www.nytimes.com,2016-10-01T16:46:13,200
www.nytimes.com,2016-10-01T17:15:57,200
www.nytimes.com,2016-10-01T17:22:31,200
www.nytimes.com,2016-10-01T18:20:44,200
www.nytimes.com,2016-10-01T19:42:17,200
www.nytimes.com,2016-10-01T20:02:53,200
www.nytimes.com,2016-10-01T20:13:51,200
www.nytimes.com,2016-10-01T20:35:42,200
www.nytimes.com,2016-10-01T21:40:40,200
www.nytimes.com,2016-10-01T21:43:31,200
www.nytimes.com,2016-10-01T21:50:19,200
www.nytimes.com,2016-10-01T22:35:40,200
www.nytimes.com,2016-10-02T00:22:49,200
www.nytimes.com,2016-10-02T01:25:40,200
