uri,datetime,status_code
www.nytimes.com,2016-12-01T00:04:44,200
www.nytimes.com,2016-12-01T00:09:41,-
www.nytimes.com,2016-12-01T00:09:41,-
www.nytimes.com,2016-12-01T01:04:43,200
www.nytimes.com,2016-12-01T01:09:16,-
www.nytimes.com,2016-12-01T01:09:16,200
www.nytimes.com,2016-12-01T02:02:24,200
www.nytimes.com,2016-12-01T02:05:04,200
www.nytimes.com,2016-12-01T02:09:22,-
www.nytimes.com,2016-12-01T02:09:22,200
www.nytimes.com,2016-12-01T02:20:45,200
www.nytimes.com,2016-12-01T03:05:58,200
www.nytimes.com,2016-12-01T03:10:33,-
www.nytimes.com,2016-12-01T03:10:33,-
www.nytimes.com,2016-12-01T03:20:03,-
www.nytimes.com,2016-12-01T03:22:57,-
www.nytimes.com,2016-12-01T03:36:09,200
www.nytimes.com,2016-12-01T04:06:59,200
www.nytimes.com,2016-12-01T04:11:20,-
www.nytimes.com,2016-12-01T04:11:20,200
www.nytimes.com,2016-12-01T05:06:05,200
www.nytimes.com,2016-12-01T05:10:11,-
www.nytimes.com,2016-12-01T05:10:12,-
www.nytimes.com,2016-12-01T05:22:40,200
www.nytimes.com,2016-12-01T06:50:28,-
www.nytimes.com,2016-12-01T06:50:34,301
www.nytimes.com,2016-12-01T06:56:02,301
www.nytimes.com,2016-12-01T06:56:15,-
www.nytimes.com,2016-12-01T06:56:17,301
www.nytimes.com,2016-12-01T07:06:32,-
www.nytimes.com,2016-12-01T07:11:54,-
www.nytimes.com,2016-12-01T07:11:55,-
www.nytimes.com,2016-12-01T07:34:16,200
www.nytimes.com,2016-12-01T08:03:31,301
www.nytimes.com,2016-12-01T08:03:33,200
www.nytimes.com,2016-12-01T08:06:25,200
www.nytimes.com,2016-12-01T08:09:48,301
www.nytimes.com,2016-12-01T08:10:23,200
www.nytimes.com,2016-12-01T08:11:27,-
www.nytimes.com,2016-12-01T08:11:28,-
www.nytimes.com,2016-12-01T08:37:52,301
www.nytimes.com,2016-12-01T09:05:12,200
www.nytimes.com,2016-12-01T09:09:47,-
www.nytimes.com,2016-12-01T09:09:47,-
www.nytimes.com,2016-12-01T09:25:33,301
www.nytimes.com,2016-12-01T09:25:35,-
www.nytimes.com,2016-12-01T09:46:06,200
www.nytimes.com,2016-12-01T10:06:09,200
www.nytimes.com,2016-12-01T10:10:36,-
www.nytimes.com,2016-12-01T10:10:36,-
www.nytimes.com,2016-12-01T10:21:24,-
www.nytimes.com,2016-12-01T10:30:58,301
www.nytimes.com,2016-12-01T10:30:59,-
www.nytimes.com,2016-12-01T10:44:56,200
www.nytimes.com,2016-12-01T10:55:19,301
www.nytimes.com,2016-12-01T11:10:32,-
www.nytimes.com,2016-12-01T11:10:32,200
www.nytimes.com,2016-12-01T11:56:18,200
www.nytimes.com,2016-12-01T12:07:25,200
www.nytimes.com,2016-12-01T12:17:11,200
www.nytimes.com,2016-12-01T13:05:23,200
www.nytimes.com,2016-12-01T13:10:02,-
www.nytimes.com,2016-12-01T13:10:02,-
www.nytimes.com,2016-12-01T13:10:41,-
www.nytimes.com,2016-12-01T13:52:14,301
www.nytimes.com,2016-12-01T14:05:24,200
www.nytimes.com,2016-12-01T14:06:07,-
www.nytimes.com,2016-12-01T14:10:23,-
www.nytimes.com,2016-12-01T14:10:23,-
www.nytimes.com,2016-12-01T15:01:37,301
www.nytimes.com,2016-12-01T15:01:53,200
www.nytimes.com,2016-12-01T15:08:54,301
www.nytimes.com,2016-12-01T15:10:52,-
www.nytimes.com,2016-12-01T15:10:53,200
www.nytimes.com,2016-12-01T15:33:30,200
www.nytimes.com,2016-12-01T15:33:56,200
www.nytimes.com,2016-12-01T16:10:19,-
www.nytimes.com,2016-12-01T16:10:20,200
www.nytimes.com,2016-12-01T16:27:30,-
www.nytimes.com,2016-12-01T17:06:33,-
www.nytimes.com,2016-12-01T17:10:27,-
www.nytimes.com,2016-12-01T17:10:28,-
www.nytimes.com,2016-12-01T17:33:58,200
www.nytimes.com,2016-12-01T18:05:48,200
www.nytimes.com,2016-12-01T18:09:42,-
www.nytimes.com,2016-12-01T18:09:42,-
www.nytimes.com,2016-12-01T18:20:24,200
www.nytimes.com,2016-12-01T18:31:32,-
www.nytimes.com,2016-12-01T18:44:21,301
www.nytimes.com,2016-12-01T18:46:04,200
www.nytimes.com,2016-12-01T18:56:25,200
www.nytimes.com,2016-12-01T19:06:27,200
www.nytimes.com,2016-12-01T19:11:19,-
www.nytimes.com,2016-12-01T19:11:19,-
www.nytimes.com,2016-12-01T19:20:40,301
www.nytimes.com,2016-12-01T19:20:42,200
www.nytimes.com,2016-12-01T19:32:29,200
www.nytimes.com,2016-12-01T19:47:33,200
www.nytimes.com,2016-12-01T19:57:52,200
www.nytimes.com,2016-12-01T20:05:36,200
www.nytimes.com,2016-12-01T20:10:44,-
www.nytimes.com,2016-12-01T20:10:44,200
www.nytimes.com,2016-12-01T20:11:19,200
www.nytimes.com,2016-12-01T20:13:05,200
www.nytimes.com,2016-12-01T20:18:34,200
www.nytimes.com,2016-12-01T20:21:30,200
www.nytimes.com,2016-12-01T20:46:52,200
www.nytimes.com,2016-12-01T21:05:28,200
www.nytimes.com,2016-12-01T21:06:11,301
www.nytimes.com,2016-12-01T21:10:04,-
www.nytimes.com,2016-12-01T21:10:04,200
www.nytimes.com,2016-12-01T22:11:39,-
www.nytimes.com,2016-12-01T22:11:39,200
www.nytimes.com,2016-12-01T22:13:17,200
www.nytimes.com,2016-12-01T22:15:43,200
www.nytimes.com,2016-12-01T23:05:33,200
www.nytimes.com,2016-12-01T23:11:23,-
www.nytimes.com,2016-12-01T23:11:23,200
www.nytimes.com,2016-12-02T00:06:45,200
www.nytimes.com,2016-12-02T00:10:48,-
www.nytimes.com,2016-12-02T00:10:49,-
www.nytimes.com,2016-12-02T01:05:42,200
www.nytimes.com,2016-12-02T01:10:48,-
www.nytimes.com,2016-12-02T01:10:48,-
www.nytimes.com,2016-12-02T01:43:39,200
www.nytimes.com,2016-12-02T02:11:31,-
www.nytimes.com,2016-12-02T02:11:31,200
www.nytimes.com,2016-12-02T03:06:59,200
www.nytimes.com,2016-12-02T03:10:31,-
www.nytimes.com,2016-12-02T03:10:31,-
www.nytimes.com,2016-12-02T04:06:24,200
www.nytimes.com,2016-12-02T04:11:54,-
www.nytimes.com,2016-12-02T04:11:54,200
www.nytimes.com,2016-12-02T04:15:17,200
www.nytimes.com,2016-12-02T04:30:34,-
www.nytimes.com,2016-12-02T05:07:19,200
www.nytimes.com,2016-12-02T05:11:58,-
www.nytimes.com,2016-12-02T05:11:59,-
www.nytimes.com,2016-12-02T05:20:02,301
www.nytimes.com,2016-12-02T05:20:03,200
www.nytimes.com,2016-12-02T05:58:00,301
www.nytimes.com,2016-12-02T06:11:57,-
www.nytimes.com,2016-12-02T06:11:57,200
www.nytimes.com,2016-12-02T06:23:19,200
www.nytimes.com,2016-12-02T06:35:01,301
www.nytimes.com,2016-12-02T06:35:02,200
www.nytimes.com,2016-12-02T07:05:27,200
www.nytimes.com,2016-12-02T07:05:57,-
www.nytimes.com,2016-12-02T07:10:29,-
www.nytimes.com,2016-12-02T07:10:29,-
www.nytimes.com,2016-12-02T07:16:40,200
www.nytimes.com,2016-12-02T07:16:48,301
www.nytimes.com,2016-12-02T07:54:20,301
www.nytimes.com,2016-12-02T07:54:31,200
www.nytimes.com,2016-12-02T07:54:33,301
www.nytimes.com,2016-12-02T08:06:32,200
www.nytimes.com,2016-12-02T08:08:26,200
www.nytimes.com,2016-12-02T08:12:25,200
www.nytimes.com,2016-12-02T08:13:05,-
www.nytimes.com,2016-12-02T08:13:05,-
www.nytimes.com,2016-12-02T08:31:06,301
www.nytimes.com,2016-12-02T08:42:13,301
www.nytimes.com,2016-12-02T09:05:30,200
www.nytimes.com,2016-12-02T09:09:58,-
www.nytimes.com,2016-12-02T09:09:58,-
www.nytimes.com,2016-12-02T09:57:35,301
www.nytimes.com,2016-12-02T09:57:36,-
www.nytimes.com,2016-12-02T10:06:00,-
www.nytimes.com,2016-12-02T10:10:41,-
www.nytimes.com,2016-12-02T10:10:41,-
www.nytimes.com,2016-12-02T10:11:48,301
www.nytimes.com,2016-12-02T10:11:49,-
www.nytimes.com,2016-12-02T10:38:26,301
www.nytimes.com,2016-12-02T11:06:05,200
www.nytimes.com,2016-12-02T11:09:55,-
www.nytimes.com,2016-12-02T11:31:37,301
www.nytimes.com,2016-12-02T11:55:51,200
www.nytimes.com,2016-12-02T12:09:28,200
www.nytimes.com,2016-12-02T12:10:31,200
www.nytimes.com,2016-12-02T12:10:54,-
www.nytimes.com,2016-12-02T12:10:54,-
www.nytimes.com,2016-12-02T12:32:47,-
www.nytimes.com,2016-12-02T12:40:17,-
www.nytimes.com,2016-12-02T12:40:21,-
www.nytimes.com,2016-12-02T12:40:24,-
www.nytimes.com,2016-12-02T12:40:28,-
www.nytimes.com,2016-12-02T12:40:32,-
www.nytimes.com,2016-12-02T12:40:36,-
www.nytimes.com,2016-12-02T12:40:39,-
www.nytimes.com,2016-12-02T12:40:43,-
www.nytimes.com,2016-12-02T12:40:47,-
www.nytimes.com,2016-12-02T12:40:51,-
www.nytimes.com,2016-12-02T12:49:12,-
www.nytimes.com,2016-12-02T12:50:01,-
www.nytimes.com,2016-12-02T13:06:38,200
www.nytimes.com,2016-12-02T13:11:27,-
www.nytimes.com,2016-12-02T13:11:28,200
www.nytimes.com,2016-12-02T13:24:33,200
www.nytimes.com,2016-12-02T13:40:29,200
www.nytimes.com,2016-12-02T13:51:32,200
www.nytimes.com,2016-12-02T13:52:43,200
www.nytimes.com,2016-12-02T14:06:27,200
www.nytimes.com,2016-12-02T14:10:28,-
www.nytimes.com,2016-12-02T14:10:28,-
www.nytimes.com,2016-12-02T14:41:42,301
www.nytimes.com,2016-12-02T14:53:01,200
www.nytimes.com,2016-12-02T15:07:03,200
www.nytimes.com,2016-12-02T15:12:10,-
www.nytimes.com,2016-12-02T15:12:11,-
www.nytimes.com,2016-12-02T15:37:55,-
www.nytimes.com,2016-12-02T15:37:55,200
www.nytimes.com,2016-12-02T16:01:16,200
