uri,datetime,status_code
www.nytimes.com,2017-05-01T00:19:28,301
www.nytimes.com,2017-05-01T00:19:30,200
www.nytimes.com,2017-05-01T01:15:55,301
www.nytimes.com,2017-05-01T01:15:55,200
www.nytimes.com,2017-05-01T01:25:33,301
www.nytimes.com,2017-05-01T01:27:41,301
www.nytimes.com,2017-05-01T01:27:44,200
www.nytimes.com,2017-05-01T01:28:35,301
www.nytimes.com,2017-05-01T01:28:36,200
www.nytimes.com,2017-05-01T01:37:12,301
www.nytimes.com,2017-05-01T01:40:08,301
www.nytimes.com,2017-05-01T01:40:09,200
www.nytimes.com,2017-05-01T01:40:10,200
www.nytimes.com,2017-05-01T02:21:18,301
www.nytimes.com,2017-05-01T02:21:19,200
www.nytimes.com,2017-05-01T02:21:28,301
www.nytimes.com,2017-05-01T02:39:39,301
www.nytimes.com,2017-05-01T02:40:36,301
www.nytimes.com,2017-05-01T02:40:42,200
www.nytimes.com,2017-05-01T02:42:22,301
www.nytimes.com,2017-05-01T02:42:25,200
www.nytimes.com,2017-05-01T03:01:14,301
www.nytimes.com,2017-05-01T03:01:16,200
www.nytimes.com,2017-05-01T03:13:40,301
www.nytimes.com,2017-05-01T03:13:41,200
www.nytimes.com,2017-05-01T03:13:45,301
www.nytimes.com,2017-05-01T04:39:07,301
www.nytimes.com,2017-05-01T04:49:11,301
www.nytimes.com,2017-05-01T04:49:12,200
www.nytimes.com,2017-05-01T04:50:34,301
www.nytimes.com,2017-05-01T04:50:39,200
www.nytimes.com,2017-05-01T04:52:40,200
www.nytimes.com,2017-05-01T05:10:09,301
www.nytimes.com,2017-05-01T05:10:10,301
www.nytimes.com,2017-05-01T05:10:10,200
www.nytimes.com,2017-05-01T05:10:11,200
www.nytimes.com,2017-05-01T05:10:52,301
www.nytimes.com,2017-05-01T05:10:58,200
www.nytimes.com,2017-05-01T08:00:22,301
www.nytimes.com,2017-05-01T08:00:22,200
www.nytimes.com,2017-05-01T08:01:52,301
www.nytimes.com,2017-05-01T08:02:06,200
www.nytimes.com,2017-05-01T08:02:35,301
www.nytimes.com,2017-05-01T08:02:41,200
www.nytimes.com,2017-05-01T08:02:46,301
www.nytimes.com,2017-05-01T08:09:21,301
www.nytimes.com,2017-05-01T08:09:22,200
www.nytimes.com,2017-05-01T08:14:54,301
www.nytimes.com,2017-05-01T08:14:55,200
www.nytimes.com,2017-05-01T08:18:49,301
www.nytimes.com,2017-05-01T08:18:50,200
www.nytimes.com,2017-05-01T08:23:12,301
www.nytimes.com,2017-05-01T08:23:13,200
www.nytimes.com,2017-05-01T08:23:56,301
www.nytimes.com,2017-05-01T08:23:57,200
www.nytimes.com,2017-05-01T08:26:42,301
www.nytimes.com,2017-05-01T08:26:43,200
www.nytimes.com,2017-05-01T08:31:48,301
www.nytimes.com,2017-05-01T08:31:49,200
www.nytimes.com,2017-05-01T09:03:22,301
www.nytimes.com,2017-05-01T09:03:24,200
www.nytimes.com,2017-05-01T09:55:01,301
www.nytimes.com,2017-05-01T09:57:43,301
www.nytimes.com,2017-05-01T09:57:44,200
www.nytimes.com,2017-05-01T09:58:15,301
www.nytimes.com,2017-05-01T09:58:19,200
www.nytimes.com,2017-05-01T10:45:14,301
www.nytimes.com,2017-05-01T10:45:14,200
www.nytimes.com,2017-05-01T11:39:32,301
www.nytimes.com,2017-05-01T11:39:42,200
www.nytimes.com,2017-05-01T11:40:40,301
www.nytimes.com,2017-05-01T12:06:00,200
www.nytimes.com,2017-05-01T12:06:04,301
www.nytimes.com,2017-05-01T12:44:11,301
www.nytimes.com,2017-05-01T12:44:12,200
www.nytimes.com,2017-05-01T12:45:45,301
www.nytimes.com,2017-05-01T12:51:21,301
www.nytimes.com,2017-05-01T12:51:22,200
www.nytimes.com,2017-05-01T13:24:47,301
www.nytimes.com,2017-05-01T13:25:34,301
www.nytimes.com,2017-05-01T13:25:35,200
www.nytimes.com,2017-05-01T13:26:46,301
www.nytimes.com,2017-05-01T13:26:46,200
www.nytimes.com,2017-05-01T13:49:58,301
www.nytimes.com,2017-05-01T13:49:59,200
www.nytimes.com,2017-05-01T14:13:18,301
www.nytimes.com,2017-05-01T14:14:08,200
www.nytimes.com,2017-05-01T14:17:40,301
www.nytimes.com,2017-05-01T14:24:02,301
www.nytimes.com,2017-05-01T14:24:05,200
www.nytimes.com,2017-05-01T14:26:34,301
www.nytimes.com,2017-05-01T14:26:44,200
www.nytimes.com,2017-05-01T14:28:39,301
www.nytimes.com,2017-05-01T14:44:40,301
www.nytimes.com,2017-05-01T14:44:42,200
www.nytimes.com,2017-05-01T14:44:50,301
www.nytimes.com,2017-05-01T15:05:54,301
www.nytimes.com,2017-05-01T15:05:54,200
www.nytimes.com,2017-05-01T15:07:22,301
www.nytimes.com,2017-05-01T15:07:22,200
www.nytimes.com,2017-05-01T15:45:19,301
www.nytimes.com,2017-05-01T15:45:22,200
www.nytimes.com,2017-05-01T16:01:59,301
www.nytimes.com,2017-05-01T16:02:01,200
www.nytimes.com,2017-05-01T16:06:02,301
www.nytimes.com,2017-05-01T16:12:27,301
www.nytimes.com,2017-05-01T16:16:27,301
www.nytimes.com,2017-05-01T16:16:29,200
www.nytimes.com,2017-05-01T16:16:33,301
www.nytimes.com,2017-05-01T16:40:14,301
www.nytimes.com,2017-05-01T16:40:14,200
www.nytimes.com,2017-05-01T17:00:39,301
www.nytimes.com,2017-05-01T17:00:40,200
www.nytimes.com,2017-05-01T17:01:31,301
www.nytimes.com,2017-05-01T17:01:33,200
www.nytimes.com,2017-05-01T17:41:24,301
www.nytimes.com,2017-05-01T17:41:25,200
www.nytimes.com,2017-05-01T18:14:22,301
www.nytimes.com,2017-05-01T18:14:27,200
www.nytimes.com,2017-05-01T18:15:27,301
www.nytimes.com,2017-05-01T18:15:27,200
www.nytimes.com,2017-05-01T18:33:24,301
