uri,datetime,status_code
www.nytimes.com,2016-09-01T00:13:38,200
www.nytimes.com,2016-09-01T00:30:36,200
www.nytimes.com,2016-09-01T00:40:09,200
www.nytimes.com,2016-09-01T01:25:03,200
www.nytimes.com,2016-09-01T02:26:34,301
www.nytimes.com,2016-09-01T02:26:36,200
www.nytimes.com,2016-09-01T02:47:30,200
www.nytimes.com,2016-09-01T02:50:50,200
www.nytimes.com,2016-09-01T03:45:32,200
www.nytimes.com,2016-09-01T04:13:11,200
www.nytimes.com,2016-09-01T04:50:03,200
www.nytimes.com,2016-09-01T04:51:55,301
www.nytimes.com,2016-09-01T04:56:03,200
www.nytimes.com,2016-09-01T05:11:11,301
www.nytimes.com,2016-09-01T05:11:12,200
www.nytimes.com,2016-09-01T05:12:33,301
www.nytimes.com,2016-09-01T05:16:16,200
www.nytimes.com,2016-09-01T05:28:07,301
www.nytimes.com,2016-09-01T05:28:08,200
www.nytimes.com,2016-09-01T05:41:45,200
www.nytimes.com,2016-09-01T05:55:58,200
www.nytimes.com,2016-09-01T06:17:43,301
www.nytimes.com,2016-09-01T06:17:45,200
www.nytimes.com,2016-09-01T07:47:08,200
www.nytimes.com,2016-09-01T07:55:58,200
www.nytimes.com,2016-09-01T08:03:49,200
www.nytimes.com,2016-09-01T08:14:51,200
www.nytimes.com,2016-09-01T08:21:39,301
www.nytimes.com,2016-09-01T09:04:59,301
www.nytimes.com,2016-09-01T09:05:00,200
www.nytimes.com,2016-09-01T10:37:54,200
www.nytimes.com,2016-09-01T11:03:43,200
www.nytimes.com,2016-09-01T11:03:44,200
www.nytimes.com,2016-09-01T11:08:48,200
www.nytimes.com,2016-09-01T11:15:55,200
www.nytimes.com,2016-09-01T11:20:24,200
www.nytimes.com,2016-09-01T12:00:13,200
www.nytimes.com,2016-09-01T12:47:28,200
www.nytimes.com,2016-09-01T13:08:18,200
www.nytimes.com,2016-09-01T13:55:57,301
www.nytimes.com,2016-09-01T13:55:57,200
www.nytimes.com,2016-09-01T14:18:10,200
www.nytimes.com,2016-09-01T14:51:38,200
www.nytimes.com,2016-09-01T15:38:25,200
www.nytimes.com,2016-09-01T15:40:56,200
www.nytimes.com,2016-09-01T15:54:54,200
www.nytimes.com,2016-09-01T16:47:55,200
www.nytimes.com,2016-09-01T16:57:32,200
www.nytimes.com,2016-09-01T17:16:57,200
www.nytimes.com,2016-09-01T17:17:25,200
www.nytimes.com,2016-09-01T17:43:47,200
www.nytimes.com,2016-09-01T17:46:03,200
www.nytimes.com,2016-09-01T17:57:21,200
www.nytimes.com,2016-09-01T17:59:23,200
www.nytimes.com,2016-09-01T18:01:15,301
www.nytimes.com,2016-09-01T18:08:39,200
www.nytimes.com,2016-09-01T18:23:15,200
www.nytimes.com,2016-09-01T18:41:51,200
www.nytimes.com,2016-09-01T18:43:49,301
www.nytimes.com,2016-09-01T19:05:22,200
www.nytimes.com,2016-09-01T19:27:23,200
www.nytimes.com,2016-09-01T19:33:46,301
www.nytimes.com,2016-09-01T19:36:37,200
www.nytimes.com,2016-09-01T19:54:30,200
www.nytimes.com,2016-09-01T20:08:37,200
www.nytimes.com,2016-09-01T20:09:41,200
www.nytimes.com,2016-09-01T20:14:14,301
www.nytimes.com,2016-09-01T20:14:20,200
www.nytimes.com,2016-09-01T20:25:32,200
www.nytimes.com,2016-09-01T20:32:52,301
www.nytimes.com,2016-09-01T20:32:53,200
www.nytimes.com,2016-09-01T20:44:35,301
www.nytimes.com,2016-09-01T20:44:36,200
www.nytimes.com,2016-09-01T21:25:41,301
www.nytimes.com,2016-09-01T21:26:22,200
www.nytimes.com,2016-09-01T21:34:54,200
www.nytimes.com,2016-09-01T21:52:43,200
www.nytimes.com,2016-09-01T22:10:58,200
www.nytimes.com,2016-09-01T22:19:35,301
www.nytimes.com,2016-09-01T22:19:51,200
www.nytimes.com,2016-09-01T22:27:38,301
www.nytimes.com,2016-09-01T22:40:36,200
www.nytimes.com,2016-09-01T23:52:52,200
www.nytimes.com,2016-09-02T00:06:46,200
www.nytimes.com,2016-09-02T00:06:49,301
www.nytimes.com,2016-09-02T00:18:20,200
www.nytimes.com,2016-09-02T00:37:22,301
www.nytimes.com,2016-09-02T00:41:44,200
www.nytimes.com,2016-09-02T00:44:56,200
www.nytimes.com,2016-09-02T00:53:47,200
www.nytimes.com,2016-09-02T01:02:29,301
www.nytimes.com,2016-09-02T01:02:30,200
www.nytimes.com,2016-09-02T01:06:35,200
www.nytimes.com,2016-09-02T01:31:52,200
www.nytimes.com,2016-09-02T01:50:26,301
www.nytimes.com,2016-09-02T01:50:26,200
www.nytimes.com,2016-09-02T02:15:11,200
www.nytimes.com,2016-09-02T03:14:11,301
www.nytimes.com,2016-09-02T03:14:14,200
www.nytimes.com,2016-09-02T03:20:30,200
www.nytimes.com,2016-09-02T03:27:28,200
www.nytimes.com,2016-09-02T03:29:59,200
www.nytimes.com,2016-09-02T03:31:28,301
www.nytimes.com,2016-09-02T04:01:19,200
www.nytimes.com,2016-09-02T04:09:14,301
www.nytimes.com,2016-09-02T04:09:16,200
www.nytimes.com,2016-09-02T04:19:35,200
www.nytimes.com,2016-09-02T04:26:05,200
www.nytimes.com,2016-09-02T04:43:31,301
www.nytimes.com,2016-09-02T04:43:34,200
www.nytimes.com,2016-09-02T04:57:25,200
www.nytimes.com,2016-09-02T04:58:26,200
www.nytimes.com,2016-09-02T05:18:53,200
www.nytimes.com,2016-09-02T05:27:05,200
www.nytimes.com,2016-09-02T05:35:48,200
www.nytimes.com,2016-09-02T06:09:34,301
www.nytimes.com,2016-09-02T06:09:37,200
www.nytimes.com,2016-09-02T06:13:30,200
www.nytimes.com,2016-09-02T06:14:59,301
www.nytimes.com,2016-09-02T06:15:01,200
www.nytimes.com,2016-09-02T06:16:14,301
www.nytimes.com,2016-09-02T06:45:56,200
www.nytimes.com,2016-09-02T07:54:41,200
www.nytimes.com,2016-09-02T07:59:54,200
www.nytimes.com,2016-09-02T08:04:07,200
www.nytimes.com,2016-09-02T08:12:01,301
www.nytimes.com,2016-09-02T08:12:05,200
www.nytimes.com,2016-09-02T08:18:17,301
www.nytimes.com,2016-09-02T08:39:28,200
www.nytimes.com,2016-09-02T09:01:08,200
www.nytimes.com,2016-09-02T09:04:54,301
www.nytimes.com,2016-09-02T09:12:51,200
www.nytimes.com,2016-09-02T09:12:54,301
www.nytimes.com,2016-09-02T09:12:56,200
www.nytimes.com,2016-09-02T09:15:15,301
www.nytimes.com,2016-09-02T09:53:39,301
www.nytimes.com,2016-09-02T09:56:00,200
www.nytimes.com,2016-09-02T10:00:46,301
www.nytimes.com,2016-09-02T10:11:02,200
www.nytimes.com,2016-09-02T10:27:27,200
www.nytimes.com,2016-09-02T11:04:55,200
www.nytimes.com,2016-09-02T11:15:20,200
www.nytimes.com,2016-09-02T11:26:38,200
www.nytimes.com,2016-09-02T11:51:42,301
www.nytimes.com,2016-09-02T11:56:37,200
www.nytimes.com,2016-09-02T12:34:47,301
www.nytimes.com,2016-09-02T12:34:47,200
www.nytimes.com,2016-09-02T12:35:28,200
www.nytimes.com,2016-09-02T13:15:08,200
www.nytimes.com,2016-09-02T13:46:58,200
www.nytimes.com,2016-09-02T13:47:23,200
www.nytimes.com,2016-09-02T14:35:42,301
www.nytimes.com,2016-09-02T14:47:43,200
www.nytimes.com,2016-09-02T14:51:07,200
www.nytimes.com,2016-09-02T14:59:27,301
www.nytimes.com,2016-09-02T14:59:29,200
www.nytimes.com,2016-09-02T16:00:23,200
www.nytimes.com,2016-09-02T16:07:22,200
www.nytimes.com,2016-09-02T16:14:39,200
www.nytimes.com,2016-09-02T16:19:25,200
www.nytimes.com,2016-09-02T17:21:53,200
www.nytimes.com,2016-09-02T17:54:14,200
www.nytimes.com,2016-09-02T18:26:36,200
www.nytimes.com,2016-09-02T18:33:42,301
www.nytimes.com,2016-09-02T19:37:20,200
www.nytimes.com,2016-09-02T20:34:11,200
www.nytimes.com,2016-09-02T20:40:30,200
www.nytimes.com,2016-09-02T21:22:42,301
www.nytimes.com,2016-09-02T21:22:43,200
www.nytimes.com,2016-09-02T22:02:52,200
www.nytimes.com,2016-09-02T22:06:43,301
www.nytimes.com,2016-09-02T22:06:44,200
www.nytimes.com,2016-09-02T23:12:06,200
www.nytimes.com,2016-09-02T23:16:23,301
www.nytimes.com,2016-09-02T23:24:11,200
www.nytimes.com,2016-09-03T00:17:43,200
www.nytimes.com,2016-09-03T00:17:50,200
