uri,datetime,status_code
www.nytimes.com,2017-04-01T00:21:15,301
www.nytimes.com,2017-04-01T00:21:16,200
www.nytimes.com,2017-04-01T01:17:58,301
www.nytimes.com,2017-04-01T01:17:59,200
www.nytimes.com,2017-04-01T01:32:40,301
www.nytimes.com,2017-04-01T01:32:41,200
www.nytimes.com,2017-04-01T01:37:39,301
www.nytimes.com,2017-04-01T01:40:09,200
www.nytimes.com,2017-04-01T01:48:29,301
www.nytimes.com,2017-04-01T01:48:31,200
www.nytimes.com,2017-04-01T01:50:34,301
www.nytimes.com,2017-04-01T01:50:35,200
www.nytimes.com,2017-04-01T01:50:43,301
www.nytimes.com,2017-04-01T01:51:44,301
www.nytimes.com,2017-04-01T01:51:46,200
www.nytimes.com,2017-04-01T04:02:21,301
www.nytimes.com,2017-04-01T04:02:24,200
www.nytimes.com,2017-04-01T04:04:05,200
www.nytimes.com,2017-04-01T04:04:09,301
www.nytimes.com,2017-04-01T04:24:51,301
www.nytimes.com,2017-04-01T04:24:56,200
www.nytimes.com,2017-04-01T04:29:42,301
www.nytimes.com,2017-04-01T05:11:38,301
www.nytimes.com,2017-04-01T06:38:05,301
www.nytimes.com,2017-04-01T06:38:07,200
www.nytimes.com,2017-04-01T06:48:47,301
www.nytimes.com,2017-04-01T07:22:55,200
www.nytimes.com,2017-04-01T07:22:56,301
www.nytimes.com,2017-04-01T07:30:55,301
www.nytimes.com,2017-04-01T07:30:56,200
www.nytimes.com,2017-04-01T07:30:59,301
www.nytimes.com,2017-04-01T08:01:35,301
www.nytimes.com,2017-04-01T08:01:43,200
www.nytimes.com,2017-04-01T08:30:09,301
www.nytimes.com,2017-04-01T08:30:10,200
www.nytimes.com,2017-04-01T08:59:51,301
www.nytimes.com,2017-04-01T09:03:03,301
www.nytimes.com,2017-04-01T09:03:07,200
www.nytimes.com,2017-04-01T09:03:37,301
www.nytimes.com,2017-04-01T09:03:40,200
www.nytimes.com,2017-04-01T09:05:39,301
www.nytimes.com,2017-04-01T09:05:41,200
www.nytimes.com,2017-04-01T09:42:46,301
www.nytimes.com,2017-04-01T09:42:47,200
www.nytimes.com,2017-04-01T10:12:54,301
www.nytimes.com,2017-04-01T10:12:54,200
www.nytimes.com,2017-04-01T10:20:29,301
www.nytimes.com,2017-04-01T10:20:31,200
www.nytimes.com,2017-04-01T10:36:31,301
www.nytimes.com,2017-04-01T10:36:33,200
www.nytimes.com,2017-04-01T11:02:11,301
www.nytimes.com,2017-04-01T11:24:39,301
www.nytimes.com,2017-04-01T11:24:46,301
www.nytimes.com,2017-04-01T12:38:52,301
www.nytimes.com,2017-04-01T13:03:20,301
www.nytimes.com,2017-04-01T13:03:20,200
www.nytimes.com,2017-04-01T13:42:11,200
www.nytimes.com,2017-04-01T15:10:11,301
www.nytimes.com,2017-04-01T15:10:13,200
www.nytimes.com,2017-04-01T15:50:48,301
www.nytimes.com,2017-04-01T15:50:54,200
