uri,datetime,status_code
www.nytimes.com,2017-03-01T00:40:02,301
www.nytimes.com,2017-03-01T00:40:06,200
www.nytimes.com,2017-03-01T01:01:00,301
www.nytimes.com,2017-03-01T01:02:09,301
www.nytimes.com,2017-03-01T01:02:19,200
www.nytimes.com,2017-03-01T01:04:05,301
www.nytimes.com,2017-03-01T01:04:08,301
www.nytimes.com,2017-03-01T01:04:12,200
www.nytimes.com,2017-03-01T01:04:15,200
www.nytimes.com,2017-03-01T01:04:35,301
www.nytimes.com,2017-03-01T01:04:48,200
www.nytimes.com,2017-03-01T01:05:49,301
www.nytimes.com,2017-03-01T01:05:55,200
www.nytimes.com,2017-03-01T01:12:05,301
www.nytimes.com,2017-03-01T01:19:01,301
www.nytimes.com,2017-03-01T01:19:02,200
www.nytimes.com,2017-03-01T01:39:20,301
www.nytimes.com,2017-03-01T01:43:25,301
www.nytimes.com,2017-03-01T01:43:27,200
www.nytimes.com,2017-03-01T01:43:52,-
www.nytimes.com,2017-03-01T01:49:53,301
www.nytimes.com,2017-03-01T01:49:54,200
www.nytimes.com,2017-03-01T02:06:58,301
www.nytimes.com,2017-03-01T02:07:01,200
www.nytimes.com,2017-03-01T02:55:58,301
www.nytimes.com,2017-03-01T02:56:05,200
www.nytimes.com,2017-03-01T03:01:48,200
www.nytimes.com,2017-03-01T03:06:19,301
www.nytimes.com,2017-03-01T03:06:26,200
www.nytimes.com,2017-03-01T03:06:46,301
www.nytimes.com,2017-03-01T03:06:48,200
www.nytimes.com,2017-03-01T03:06:53,301
www.nytimes.com,2017-03-01T03:08:08,301
www.nytimes.com,2017-03-01T03:08:10,200
www.nytimes.com,2017-03-01T03:11:35,301
www.nytimes.com,2017-03-01T03:11:37,200
www.nytimes.com,2017-03-01T03:46:44,301
www.nytimes.com,2017-03-01T03:46:46,200
www.nytimes.com,2017-03-01T03:57:58,301
www.nytimes.com,2017-03-01T03:58:05,200
www.nytimes.com,2017-03-01T03:59:49,301
www.nytimes.com,2017-03-01T03:59:55,200
www.nytimes.com,2017-03-01T04:00:18,301
www.nytimes.com,2017-03-01T04:18:07,200
www.nytimes.com,2017-03-01T05:02:17,301
www.nytimes.com,2017-03-01T05:02:20,200
www.nytimes.com,2017-03-01T05:02:26,301
www.nytimes.com,2017-03-01T05:11:13,301
www.nytimes.com,2017-03-01T05:15:34,301
www.nytimes.com,2017-03-01T05:15:35,200
www.nytimes.com,2017-03-01T05:25:57,301
www.nytimes.com,2017-03-01T05:26:07,200
www.nytimes.com,2017-03-01T05:57:40,301
www.nytimes.com,2017-03-01T05:58:39,301
www.nytimes.com,2017-03-01T05:58:45,200
www.nytimes.com,2017-03-01T05:59:27,301
www.nytimes.com,2017-03-01T05:59:40,301
www.nytimes.com,2017-03-01T05:59:41,200
www.nytimes.com,2017-03-01T06:14:12,200
www.nytimes.com,2017-03-01T06:14:30,301
www.nytimes.com,2017-03-01T06:14:52,200
www.nytimes.com,2017-03-01T06:46:17,301
www.nytimes.com,2017-03-01T06:57:40,301
www.nytimes.com,2017-03-01T06:57:42,200
www.nytimes.com,2017-03-01T07:05:06,301
www.nytimes.com,2017-03-01T07:05:21,200
www.nytimes.com,2017-03-01T07:05:39,301
www.nytimes.com,2017-03-01T07:22:06,301
www.nytimes.com,2017-03-01T07:22:07,200
www.nytimes.com,2017-03-01T07:38:39,301
www.nytimes.com,2017-03-01T07:38:42,200
www.nytimes.com,2017-03-01T08:04:14,301
www.nytimes.com,2017-03-01T08:04:14,200
www.nytimes.com,2017-03-01T08:04:19,301
www.nytimes.com,2017-03-01T08:06:56,301
www.nytimes.com,2017-03-01T08:07:00,200
www.nytimes.com,2017-03-01T09:02:18,301
www.nytimes.com,2017-03-01T09:02:20,200
www.nytimes.com,2017-03-01T09:09:25,301
www.nytimes.com,2017-03-01T09:09:26,200
www.nytimes.com,2017-03-01T09:15:08,301
www.nytimes.com,2017-03-01T09:15:09,-
www.nytimes.com,2017-03-01T10:15:50,301
www.nytimes.com,2017-03-01T10:15:55,200
www.nytimes.com,2017-03-01T10:16:00,301
www.nytimes.com,2017-03-01T10:16:07,200
www.nytimes.com,2017-03-01T10:19:54,301
www.nytimes.com,2017-03-01T10:20:06,200
www.nytimes.com,2017-03-01T10:29:21,301
www.nytimes.com,2017-03-01T10:29:25,200
www.nytimes.com,2017-03-01T11:21:27,301
www.nytimes.com,2017-03-01T11:21:32,200
www.nytimes.com,2017-03-01T12:26:58,301
www.nytimes.com,2017-03-01T12:27:05,200
www.nytimes.com,2017-03-01T12:39:44,301
www.nytimes.com,2017-03-01T12:39:44,200
www.nytimes.com,2017-03-01T13:12:27,301
www.nytimes.com,2017-03-01T13:12:30,200
www.nytimes.com,2017-03-01T13:12:33,301
www.nytimes.com,2017-03-01T13:25:02,200
www.nytimes.com,2017-03-01T13:47:05,301
www.nytimes.com,2017-03-01T13:47:09,301
www.nytimes.com,2017-03-01T13:47:14,200
www.nytimes.com,2017-03-01T13:47:19,301
www.nytimes.com,2017-03-01T13:47:19,200
www.nytimes.com,2017-03-01T13:47:35,200
www.nytimes.com,2017-03-01T14:52:20,301
www.nytimes.com,2017-03-01T14:52:23,200
www.nytimes.com,2017-03-01T15:29:45,200
www.nytimes.com,2017-03-01T15:29:49,301
www.nytimes.com,2017-03-01T15:33:06,301
www.nytimes.com,2017-03-01T15:33:07,200
www.nytimes.com,2017-03-01T15:37:36,301
www.nytimes.com,2017-03-01T15:37:38,200
www.nytimes.com,2017-03-01T16:45:08,301
www.nytimes.com,2017-03-01T16:45:10,200
www.nytimes.com,2017-03-01T17:07:29,301
www.nytimes.com,2017-03-01T17:07:30,200
www.nytimes.com,2017-03-01T17:18:00,301
www.nytimes.com,2017-03-01T17:18:01,-
www.nytimes.com,2017-03-01T17:18:03,200
www.nytimes.com,2017-03-01T17:18:03,200
www.nytimes.com,2017-03-01T17:19:11,301
www.nytimes.com,2017-03-01T17:19:12,-
www.nytimes.com,2017-03-01T17:19:16,301
www.nytimes.com,2017-03-01T17:21:23,301
www.nytimes.com,2017-03-01T17:21:23,200
www.nytimes.com,2017-03-01T17:39:36,301
www.nytimes.com,2017-03-01T17:39:38,200
www.nytimes.com,2017-03-01T17:53:26,301
www.nytimes.com,2017-03-01T17:58:42,301
www.nytimes.com,2017-03-01T17:58:43,200
www.nytimes.com,2017-03-01T18:52:21,301
www.nytimes.com,2017-03-01T18:56:57,301
www.nytimes.com,2017-03-01T18:56:58,200
www.nytimes.com,2017-03-01T19:17:41,301
www.nytimes.com,2017-03-01T19:17:43,200
www.nytimes.com,2017-03-01T20:21:02,301
www.nytimes.com,2017-03-01T20:21:19,200
www.nytimes.com,2017-03-01T20:27:10,301
www.nytimes.com,2017-03-01T20:27:10,200
www.nytimes.com,2017-03-01T20:51:09,301
www.nytimes.com,2017-03-01T20:51:14,200
www.nytimes.com,2017-03-01T21:09:44,-
www.nytimes.com,2017-03-01T21:09:45,200
www.nytimes.com,2017-03-01T21:14:28,301
www.nytimes.com,2017-03-01T21:14:29,200
www.nytimes.com,2017-03-01T21:50:30,301
www.nytimes.com,2017-03-01T21:50:31,200
www.nytimes.com,2017-03-01T21:51:30,301
www.nytimes.com,2017-03-01T23:45:11,-
www.nytimes.com,2017-03-01T23:45:12,200
